income,debt,credit_score,Food,Transportation,Housing,Utilities
57860,9432,479,3802.7882457840506,4742.796440564339,14646.114978322164,3933.4033489094477
49706,41360,619,6440.156797278172,4501.911635607952,16645.377539776193,4580.055822618572
34920,32828,461,2279.2955568157495,3241.175083098131,10401.300331346849,1901.632914770196
80551,6175,332,11827.366991585075,11668.769748663119,26226.206611914953,8043.462683842474
102155,44969,506,10793.492577049326,8469.377074871469,27078.43519304019,7079.46325818813
79407,30634,732,4381.923731184273,10357.858681694166,25825.687597814198,4195.705060558874
198217,2548,573,28114.338094247756,20854.62642389669,59914.55841344027,18979.400731375226
85267,47593,759,7779.329538714539,6192.679572782592,22018.762973144127,4443.027459713334
26899,20033,616,2098.3005699288005,3902.8611807574894,6742.993712399757,1909.5662840258096
83862,41693,837,7679.203572815763,11202.98792916319,23021.915826388373,4410.731580814779
81248,20219,701,11325.689464818379,4992.700923042743,28236.226803498066,4128.187830967846
101024,33680,528,9423.440643451157,14745.517968667524,26003.91737650637,8271.81054776417
77609,13530,763,7084.22273879233,5981.104538595455,26655.94799158061,6719.33917544823
129977,29978,406,16559.589969204044,7447.059708617145,44262.06341323784,11707.103366113495
199970,17039,522,25806.387525340655,26800.690743230472,63900.68918241724,11231.432516153372
114796,3032,339,10754.884611959698,6632.484372684555,38549.81594594021,9933.556514539918
78088,3510,391,4767.563903534759,6868.104112670232,22788.49974539345,4565.085973875775
79071,986,535,6448.053866259197,5563.157843984062,22563.644963313258,7329.891605738347
37573,11156,711,5111.686356794085,4806.326370861418,9832.824033221246,2814.666736264096
54168,38257,432,4021.3936821732623,4001.065327926759,16869.78979145739,5145.855526107328
52930,46623,383,5757.365057095674,5392.985968502276,16709.15372676923,4817.976699938453
163595,21509,449,20747.511288071197,10672.13696714942,55568.875218074456,13082.896588514795
143195,33214,367,18647.462809872854,7698.985733613931,44232.383763837686,7459.388423258275
60036,14712,488,4501.281187705733,7580.779324211142,15662.910151836679,3322.366590481311
136416,35560,374,15730.788307273011,7134.185074894532,37494.97288766318,12772.460318965741
171178,17067,475,19270.180002400826,12149.716800115531,43901.53399419446,15733.990519203082
33378,42219,509,3369.2058153306784,4825.469715312943,8749.910010279631,1717.859373746721
193358,8350,390,18633.912062074436,22900.35946349234,63769.01072229018,18002.696278804433
78725,33014,348,7906.349464251396,11387.222892677482,21272.166288062446,5896.7714742667795
95457,11448,760,12619.940369861002,5983.447599616894,24134.030632185935,7077.434051297131
68355,29872,454,4979.165321748387,5408.008896872515,18555.261049197554,5448.043137789741
132459,43985,714,10874.159199302541,15425.95460333026,45838.26838888371,11774.50621383931
186503,9712,539,12473.50176929434,22613.5030733356,58301.881235119894,17724.903705025776
60715,13948,365,4320.331105453955,6884.152003225913,15732.862215668842,4058.0518688522825
99436,48739,549,10043.56524806649,13639.394414293658,27641.120919635654,7482.665850962539
177381,3068,764,24254.796600367954,25506.31009465047,61701.21976582391,9923.408966354249
81710,26407,453,9924.971430785738,4969.287289909636,27548.29813769885,5882.3236844399635
80889,44514,798,8394.469808261074,4510.771642543007,23472.153786534025,7635.717605807213
81668,41716,848,7970.2083269793475,6919.145582359961,28054.226217857613,7717.475569929262
106754,36098,330,8533.589444136465,9331.28399244205,35564.61712995207,10275.259889787993
133117,49539,842,16820.018659666606,8066.8337542164145,36480.55347656255,9314.883254085988
72741,40990,720,8708.273064767538,6913.983902404822,23424.97060405253,5791.899383445499
186595,7363,587,25310.913545319476,22530.744022987157,49444.51787697216,16407.596478856995
108526,26679,338,12509.110959058326,15748.162172942939,33798.83492452917,7935.3758754185
82547,49212,503,7887.13484673323,9784.381087616854,24668.49633949936,5660.412891400922
197539,40098,478,20837.083916767664,21469.494468986337,51810.48298730271,13905.03425819177
181433,13488,312,12710.117233187464,9937.153328655315,58929.19541295783,12453.059865754576
60431,44095,365,7126.867733006751,6213.721720749787,17241.250744323646,3767.45759626165
157360,35327,781,18840.570327289166,22514.315006268265,54561.60890093592,13563.484203508991
75158,24487,608,9392.454715775257,10653.344101764862,24480.986205045432,7175.382268014578
67341,13396,787,5701.301675673401,3402.878119417917,17488.0322562968,4916.802473849706
158700,40140,686,9618.796333940676,11685.169648333742,54137.42933921462,12280.402974260169
197174,35850,411,11330.390599803006,27326.204550727547,66514.24052266557,15317.683214010944
103575,30514,614,13632.451102223456,7320.2781660610735,36211.311923300746,8814.285899282146
114991,45318,636,15655.545471935868,13268.317546089438,38170.43010080606,8223.077240716897
175832,2631,674,19440.956685676858,23455.645419353365,57906.2107688856,13848.539639852843
36654,7654,643,3543.2337342480287,4339.113092786091,10578.51938417658,1953.8944186358794
138278,42938,385,16196.559677562438,15910.106489363667,36681.23527302356,9417.445473646734
199424,29547,307,16701.45642349153,16821.083140527753,68050.29304414659,10426.625675265574
110624,10024,426,12788.264649262013,15967.000218492058,36662.7012458492,10284.879309854563
198746,33186,607,16267.765538726087,16310.571111161495,64540.53530762518,11407.981249726874
77458,6779,736,11217.528580180866,6543.00538920496,19462.494706171696,5032.911002925861
76082,32486,401,3839.2218456519445,9990.28925120389,26041.847602497866,5556.901898122714
97865,3925,560,10072.23202896505,7284.149613630591,26723.750246452433,6412.972361367522
93040,47098,668,11202.71401558563,8270.28173760188,26202.423924360963,6735.871844879712
184336,44024,384,20280.806094758987,21465.157794501578,54677.212572840246,9847.194100238785
118671,9045,310,16414.591521466533,10486.512582124633,35613.74499562207,11547.058424494815
56379,11296,783,6439.347288806108,4693.78187211393,14966.152871164064,3216.1196302256562
51468,44161,566,5428.661237016243,7577.809520510956,17641.66316829725,2739.8283444855897
137907,2057,478,9162.88157614582,7635.356299080987,47540.78492568587,8592.520023708692
44617,36282,426,4884.607567680361,6328.9828134680865,14450.71414219332,2418.595664302526
112928,32233,635,6950.312841547691,10901.073197874019,35111.038796661705,9700.479252985771
143440,25230,677,17675.959168793368,15065.0164853909,36454.40963750514,13975.826191813132
47689,117,600,4982.400931062798,3538.0484056124183,15738.830837281037,3735.8169755740914
190341,32786,361,15198.314529342857,16148.543117553643,53345.88739783074,15631.083614794084
151216,43582,639,13808.715977608963,16272.371620831631,50076.020326122416,12767.669324300146
173904,43207,339,20464.427897064565,21455.25978424724,45929.09033548235,10836.94713910398
120525,1445,530,7253.302067182742,8486.75526379399,31384.673341493846,9041.913047566177
39634,16393,718,3330.6661234645276,4472.3567469895615,11653.013545238895,2433.2544669417543
125584,47726,521,6290.500587937557,10431.144671034372,31672.068923631356,8109.83044868996
93926,32391,409,6895.330733120032,10548.926301582562,28499.588972895464,8718.308616675691
174061,21362,685,18299.01804297924,25041.04670372626,51349.912385615695,15694.472961652335
28667,11894,774,3249.937101726111,3588.379749385244,8507.879311041846,1684.7004687086883
34584,36627,362,3646.4891353307016,2573.013609484168,9759.867407154148,2520.5179074401763
76093,26299,314,4909.044291161294,9948.236644883553,20200.10072920116,5981.765132148078
96738,8206,322,5305.463509234323,8853.091378239895,29987.50330930618,7676.3686797742375
43848,3698,687,2475.9792887608364,4831.274691285847,11962.08124202107,4265.3860412829745
110227,15749,667,11198.14403593266,15709.400831804218,32678.475236919505,8643.72462912271
199869,43843,343,10294.145786518891,16772.419852646515,51339.909727264974,14456.448031117432
149853,20033,646,10259.98050771865,19426.215813683302,40045.72268846986,11604.911155843705
36658,48880,491,3282.9989959529166,4141.014269951647,10930.74091692916,3183.880786263865
29009,8750,508,1510.6956240493746,3584.209299498639,7325.779100674776,2319.5260784322877
41439,17731,359,3540.775565217087,4314.725472613531,14493.947413804519,2381.5031697340437
58274,8493,605,5927.622215422303,6757.149853573693,16440.070508884037,5783.297311358189
189959,44344,672,19497.64199806259,18161.110377698387,51100.35415923615,16719.066761425725
71087,41952,794,7060.669939693677,9123.711573771914,19376.317405267953,6739.150840164981
68008,41028,357,9445.8856716874,6118.709908143792,20976.898386633507,5112.854140359779
142365,42552,547,11842.652607398268,13943.471001067544,44707.367208510295,8977.888907088773
87766,8628,341,5028.459751292951,7018.502079716806,28235.126814330433,8472.317435738918
31694,18628,679,3251.7532371214197,1622.1471485768934,8761.89300516524,2018.1848981761223
31363,42847,614,2581.501964776974,2163.4380217768894,8087.909274146811,2690.6107587429888
21400,42634,442,2384.1368620500225,2094.21338138808,5661.327028073639,1915.4077102680062
101610,7624,440,5450.678638486417,6197.353590256494,27636.71387260825,8525.682787061425
175163,32622,747,14729.254855937528,25585.294836714296,43958.87215091681,9599.551998179439
172891,44669,339,12698.574494728802,12016.848229542598,53862.398355665566,16730.935631495475
113966,35695,732,13165.996462550553,9884.852866692338,29232.777667939386,6824.858381658252
181189,32376,717,22110.95888112319,10864.179770767976,45651.78385287062,14290.260926091503
117135,34392,818,10339.314519993415,15869.705357123545,36169.57497889282,8692.500757990143
54550,22666,575,6486.996519004258,6049.0089196895715,19059.447531471535,4256.406642350404
99788,46242,352,10584.73885862765,7741.237284796562,31191.294721897608,8399.453706433997
47563,42211,318,2651.601233211507,6042.470886984881,14242.647941809726,3718.3586490847683
162207,46821,502,18736.634612899965,12753.430091720396,42675.746249032774,12998.276207870336
124209,30591,818,18613.655378816267,7491.6158351026115,33026.96880282426,7046.119081325991
57641,19734,794,5048.548765874745,3670.068116247849,15533.072822225286,4889.413054394251
137737,8287,348,13258.2838056782,13674.883795207466,44999.505215389,8458.419170421474
54505,12197,345,6298.273190699074,6968.433662913374,13697.131327025165,3577.7498240052523
53945,45927,371,3440.653673257778,5504.946653670997,15537.452113279607,3418.823941338918
102797,39104,319,14640.137962457538,8777.399502266577,26432.29440382214,5651.722790537133
26606,48749,451,2825.059062313826,2411.0617661408414,7392.902351013859,2293.1180214449005
135267,4467,764,18030.116848739483,13788.821804294534,37291.52016519886,9880.076328784553
67583,9362,639,9605.9611854696,4412.859075230185,17514.096180298704,6650.908363166079
103519,13298,353,5838.23421629459,9748.801863604505,33507.34597515968,9205.30692601038
159995,20164,574,23394.400869245812,20549.623255850256,41790.75014491093,9584.486834191335
20352,3817,777,1681.6852874563149,1719.9555768383113,6347.7619771873515,1898.4825462193417
61235,37425,544,3501.8208218139175,3854.1257874386642,17803.0309738608,5994.29765925171
193886,12053,460,27395.749725939804,10107.157005419382,62345.97740883856,13896.90515548972
112707,36426,572,12523.14758126831,8887.124006431271,36936.02630044141,9548.885654132735
137423,45158,604,19357.572264245446,6953.34222245228,44155.34509130646,12325.585191007885
33838,34495,680,2934.1083044509824,3110.5049837096335,8793.253209648594,2706.4687816801274
49363,651,537,6833.149112372345,3830.584295173131,14492.335649749626,3297.742047996152
26094,37434,607,2724.780958520791,2217.6824578885917,6574.14881561101,1743.5353577494966
130669,18320,766,6694.664233293822,17204.21959951618,36286.5678418648,11073.45500751835
182389,41991,647,27351.994842053304,24848.45382840158,54080.381706914595,16769.703890753954
81055,44124,746,10636.624118153875,4527.786824003379,23245.198820431277,6712.251206593739
22923,30640,535,1597.7179131929631,1647.4025351170267,6477.096214618054,1813.2808238922078
35604,40318,582,4321.939342038042,1970.1311408294766,11721.962371427713,3435.747368671863
127839,7056,340,17781.10155260782,17349.61151995905,44161.42433487283,7508.2790868131315
165485,9028,690,14962.739227722966,11423.638564998686,46486.88191925311,11122.485041050955
35003,29501,340,2677.0589462889634,4978.573890418437,10553.19041609596,3248.5301241869065
180797,38411,755,21556.987877796226,11921.037171006701,55390.58561850911,14352.826386105009
176232,25230,375,20887.880078205297,22905.21357854034,61135.148485769285,13535.971365513527
159251,19433,300,9052.312772263444,11025.83181583797,51613.60565484023,10972.245645688088
56385,11812,685,3512.445496297976,7097.767255257269,18294.48216712264,3864.7864393520213
147071,37036,553,18363.43381831911,9503.866677664399,41622.91181885397,14401.814491293158
120496,11620,724,16794.1737957709,11260.251684200466,34377.16468415829,9815.064151139257
46104,44700,509,2619.015080942477,4885.340792396605,12329.786090053218,3950.192041745624
69634,23883,645,6415.789776233718,3586.134466880758,19995.457349484677,5646.06689619524
60935,9437,317,3352.6474527900104,8118.868792259884,16728.373499515048,4447.700002803309
29645,29593,394,3732.23882379954,2864.0631109305154,8420.272480009397,2526.367002743736
62668,26953,707,7529.777100011918,7340.983029921757,15909.54036387787,5528.826777552309
127718,41722,415,12580.872824838929,14179.55183352441,35002.51781371279,11774.309433179003
140611,49653,340,19501.851440491053,17241.224820197167,37879.46907763138,13474.130105601655
29398,41193,580,3433.649650083886,3589.4123562920486,9985.71484691057,2549.8646531258255
38436,29057,539,4553.66583455033,2819.3911899714894,10405.080804713281,2424.766871348365
177029,20293,849,10713.442835755191,24650.362066803344,46563.601754381576,15074.548191323536
34087,21571,340,3859.9792773495647,4399.925088749286,10025.020670868302,2297.7327845289046
93155,29035,399,9450.102249884712,6295.345868907876,30906.771540840575,6707.698908857955
58534,23562,796,3668.0809141216805,5648.761600199331,17108.168089465522,3065.516123253708
45011,13328,742,4375.994785605907,3896.170885718165,14202.684328277337,2734.3093855524903
95896,46922,534,6628.367338575329,4986.780603000192,27925.78417251952,8391.231796234442
100465,24554,821,13202.932484828869,5453.5828732478185,32642.43780758012,8287.295995598635
104750,26519,390,8479.06103099707,14294.815490822164,35433.4536755727,8671.576744299187
48574,18196,516,4340.4678566134535,4529.548478407276,15122.66187069198,3271.1162952389536
126918,3798,559,11374.362842749368,17492.16342974728,44162.50434801483,8432.973361366776
50687,40294,315,5792.880255097792,4088.1154750987525,17055.81958237422,3223.863721367576
104941,38960,555,5839.082105840777,13875.340775733182,28256.524241257895,5454.616970374772
39153,31905,812,5696.336802776732,4255.6281579943425,12091.500064916034,3269.154913403657
163115,10405,323,11324.247000008292,10200.778001326573,53725.279971867334,11870.95746073649
171066,23099,833,18846.392967957745,8985.157444991399,52083.271674647294,11629.287859241966
37772,47775,806,4522.151033344417,4549.7589661222655,10468.800009187473,3597.639948011282
177279,40155,609,22298.57691494034,18076.521073692795,45322.962065605905,11614.793568582169
192950,4878,543,15693.851584533202,22068.763835544647,49390.2242955073,14235.395454076499
184894,13731,586,21211.412313513636,26482.5663686018,58588.03898300318,15165.160427074803
192602,28680,478,24615.315051015557,23580.236059506766,60730.038471780776,14323.989505461252
171794,24977,785,9915.288024184174,19919.067505826675,54118.970294951716,11865.935997446739
77775,32730,533,5767.474719528626,8732.074493747336,25311.65752880888,4453.510774728772
68723,4285,682,5803.9348613425445,10022.072911662297,19996.451635072335,5861.066688454055
120664,39407,786,9269.480496999591,6895.398045218983,32407.354196277793,12048.004722612424
122923,26710,573,10412.722278543024,16262.60482263714,40805.04899072949,9792.217347242355
192722,47121,761,15276.799713333166,11778.988712491533,63841.915200571406,11924.28686590128
59672,3370,637,5212.837503659908,7391.4451543297655,19198.20201885788,4822.299581534461
170549,13268,480,11300.395272518143,17134.30678831028,57084.4749882242,14657.983943530917
126017,42889,647,7117.971129468519,7784.8513772805545,41063.634888274726,12235.320090811367
132070,17668,539,16317.661617294529,12829.793124964252,44237.09180301949,11080.252841372914
79110,27201,515,11023.813166653703,4529.321791445394,26607.633580210942,4783.334212324087
24991,25540,692,2377.2109671012463,1764.331196071935,8427.45601885494,1328.1253187250186
76442,35677,429,4813.45782669246,7566.021469964539,21554.363963832606,7012.895851613852
194784,21517,768,17237.417028398788,14578.5174102853,66274.54178703613,10296.06650241594
85514,32790,742,10995.440090563849,7958.305523808877,23605.91033089333,7441.101335292419
124923,13711,801,11030.852081961018,15372.558404587995,42024.658018910624,10251.359382146042
156192,8637,540,20617.315604759086,15026.550066421487,54071.75533659776,8886.188978801012
150618,23805,560,20717.89269270242,10773.991226562848,48221.66563094879,9161.036174857689
35085,22178,519,4387.143307571265,2174.5836108052654,10179.836003455152,1920.7725957561709
32744,23173,677,3684.210881477644,2128.69553775767,9652.511299023958,1763.8668330920302
55571,5117,440,6099.805937509267,7990.940714109519,17115.444983186342,4586.921117677449
33579,32659,658,1926.0666519908657,3473.200340159657,8977.951680704642,2249.393254287891
24958,15143,587,2893.87600495012,3409.205678349537,7459.227793492006,1457.5388856458462
30503,31877,794,1799.0000742956183,4011.2254849998176,9533.743594286309,1793.219503016556
159104,30160,762,9558.985720551882,21637.674110187243,44675.7707950925,11734.12317175729
126582,25714,710,14460.058596850928,10693.372269944746,37418.59088074285,7664.352296009119
95213,2719,831,5750.991754942355,8536.58470788323,25237.23425098836,6780.346218625927
162771,44239,721,21585.970871665555,12571.141510875561,41781.4757579439,16170.954532022082
30139,12211,387,4085.8363094512106,4210.124825060046,8047.979853984619,2530.0319669124556
129267,38334,442,18083.092041314223,10661.41692258163,41016.741615258004,9220.841727658677
25026,22398,395,3463.126082060766,2344.6312072276523,8062.708294974401,1557.5261129317503
69597,31308,751,8572.350519922176,5138.723344511981,23412.108654814667,4027.6360263966308
55306,18365,419,5008.360733653747,4029.087241546905,16286.884590561933,5147.382134930762
169765,37643,826,10061.371134897207,23448.24840804142,46704.931903676064,15565.110658935237
177684,35252,838,26246.433010493125,14205.83327498024,57264.98073017012,9303.053946738697
180922,29819,536,26066.826588290605,19539.63479615363,62487.365528673676,16574.020145470793
98042,33726,364,6040.512001236385,13407.680237711738,26976.575711633614,9659.411176470243
28159,46635,756,3599.9134284397724,2152.0551456382373,8653.40412212424,2221.2742722445496
127854,33785,348,10718.56931146583,13085.903890797776,32715.303832092886,6826.929851789891
126552,47366,459,18413.027099844003,14525.432637130378,37944.161057562174,9302.03120998751
114029,46512,321,13586.148292771326,6127.7482422783405,31519.592212366122,5701.465816344534
125025,2204,360,8724.379986258828,16601.38151149418,34596.753458780644,7298.711766333066
119605,7141,570,15797.018844257867,11281.034271826878,31663.43716714084,9437.543585639318
29442,41749,529,1690.953913124399,1655.3533105255226,9311.997983037596,2198.4118096458133
197760,35551,616,25824.672530980275,28844.99958992752,69144.15760588032,14358.31756203711
76173,3609,810,8205.179749267598,8872.453954766466,23918.101078507694,5130.759623990155
104919,10918,404,10701.591421635336,6439.037971851777,32984.68847737261,10092.794573650604
101005,36498,605,12841.55374827346,14004.741316825906,29885.695971295794,7776.598682189944
50541,16760,418,3640.8850593560505,4194.03775245804,15362.979710074314,4136.082947175276
56515,14741,814,8377.019606931588,7219.048507905422,15315.126673810924,4729.282726372855
91236,9495,481,12444.922726344621,11478.366652178584,30176.92710877364,6533.921446470261
139089,26063,619,18887.908021479598,8887.716992435993,36004.07524351277,7036.205036443508
173137,5178,806,15421.2967606981,18695.69356367824,44531.38994859503,13322.882361473961
193362,21347,602,15667.55160478273,9919.006505386094,65862.51977650453,17324.06469495999
66976,2693,359,6107.395469950984,4867.945177441205,17761.48605576819,3867.238159027919
142650,23871,676,9410.227203560615,9785.116707853545,47461.64029867445,8844.425318833459
89584,46797,788,10017.963274403366,9670.302683817601,24904.58974351975,5583.458646501163
47171,49587,503,6170.96404887032,6036.590542869833,12606.530563701092,3835.473905225564
153299,2223,793,18134.347628697644,11885.773855972502,46725.723923561396,8810.226154250293
57350,43469,629,3939.26534228365,7373.103541067143,17076.371875712688,4724.831355330473
80479,455,457,12067.948712073174,7849.217064348183,26565.22333001601,7605.153616149781
125704,5584,761,16768.123921090886,13472.137332450931,43511.541985934746,7798.506140650798
153348,22287,517,11323.47878009272,8669.170120642664,45688.27600618128,9843.45710468914
30524,35052,446,3793.2226742457237,1599.157993054244,8200.192712077855,1945.9319700418328
55248,6982,350,7755.3493246854105,7376.994536556548,15144.899851174418,4950.728658246687
24025,25491,554,2815.179719494666,3385.9168609025414,8367.736299315478,1790.5697955626351
167985,43762,719,10261.156661023835,14226.163768312941,49404.53430974619,11019.76817014852
32212,22988,684,4636.323551674558,3639.006872664235,10520.613717880879,2992.896467012105
59065,18701,627,7807.744113604726,8538.581711716717,17673.847941315486,4865.122981908467
67823,34179,706,7190.938120029153,7550.520578409233,22627.306590350414,5319.640884942228
100512,40059,382,6144.102525039324,9921.84102572977,27221.234230875598,5104.439343409858
29535,28069,394,3492.6043603016756,1934.6435358712001,8869.650964328874,2591.457438973017
177245,18989,657,23481.654763888466,16142.443540140815,60526.88016851856,9769.927573357121
64624,25517,512,8453.261405019537,7559.914337873281,17401.758487309664,4926.695392219922
186990,18089,563,27049.94370224777,12414.454721882907,54555.80973768588,14917.991140634304
106949,30557,427,12706.145963194667,10542.219108433206,32796.41871876782,9717.902425592041
35907,37000,651,1855.7698507707996,4196.094771959811,10758.10470013503,3377.659498824318
58532,40376,834,6339.131511183769,3413.113281707438,20322.065858760227,3840.2649576818344
99572,48985,469,7010.889196274199,13587.52534343186,31092.81132809823,9637.02895009267
162250,29438,665,14451.518964958937,11428.874717759461,53506.60303700118,16021.541806309568
179479,7843,487,14351.500614737468,13294.326234928938,57217.16241916374,10079.063712424751
103477,18136,820,5774.190328276142,10275.603801602749,33332.67138509205,5833.632678606964
113485,41465,656,12115.860797931815,6667.56946729598,33653.24933539162,7545.12907124325
107178,24746,354,12769.739864850677,14405.477115804335,32465.28527291629,7415.911991031284
188046,232,610,10911.397777819046,18473.491942798188,58069.05452925168,14163.852469460033
77346,1935,835,10431.54268751666,3889.6868592122687,23881.32140777212,4643.599660724375
184748,41636,641,13499.86699578719,22842.112717673328,48897.67664796705,18154.94215347712
151109,12943,845,21410.144454186306,19170.045788344087,50602.00733582595,10778.811878587163
32614,24408,412,3900.600948502065,4040.1955505286237,10019.437917239471,1948.615227273405
26493,41995,712,2249.1424402219686,3202.782574267638,7158.540139561687,1397.6233188659858
27242,17013,814,2880.466833619619,2697.6811907512783,8077.60061949399,1777.5493700529344
139685,42566,577,14207.95359490088,10210.317991195674,37857.32705504866,7038.184857363049
67827,11529,667,5535.258376855064,4871.186679184625,17722.98315024891,6774.449429621238
27980,1231,409,2587.7241074675912,2154.0612697199795,8906.964692763288,2595.8164967502503
192435,32524,530,12404.623506891801,17589.03982872928,53875.31431841154,13234.246430198358
53538,13150,638,3068.02745266296,5991.499963893503,15685.005451468534,3294.1240376081596
180435,23356,441,16044.119067714219,16709.464988397107,62394.45300844718,12041.197738892002
123725,12444,709,12245.779335897338,12822.999420847036,38488.778470767844,7553.917598723233
36533,49152,751,4657.118344108435,5245.571364357037,10041.216071772378,3455.10002390032
197709,12171,419,27972.40454295351,19591.754023494745,67857.13286496676,18727.709122096672
187638,7808,671,10003.471649244217,24948.32974741976,53405.88666688032,11460.033734071876
196445,34724,326,18371.087433809254,13580.714013335117,60315.42772069873,13664.186237265634
162970,23008,335,8589.853360384917,11078.771923928147,53696.85445026974,14779.701734829598
115704,7601,706,16946.119838998657,13303.126603504683,35096.76193390058,6906.75498688661
98680,25144,404,8044.825116830221,11808.362869175018,31240.954904921808,7384.153879357219
24634,30726,495,2489.7723300377875,3310.488096525748,7795.2398423951545,1460.0502920456863
170068,9819,573,24757.880062469405,16992.124643961073,57187.6691257933,10148.651688428348
81351,1238,364,6662.725748858984,12089.97788637288,23491.31046347861,4156.702383689564
100273,29698,647,9038.378206179335,11861.202733649521,32772.6132898863,5088.330314144914
72803,26822,488,6183.614084473772,7311.359461634485,19282.758451524795,4055.625031999532
27359,10748,659,3960.108554999084,1448.888379829823,7427.565715038005,1722.302681409002
109656,38555,528,6132.6659745491825,9070.651700680268,29078.353819296146,9429.290397919132
92402,31964,496,9541.84553162851,12650.18056918995,30622.2860585297,8140.047884639328
199522,48750,537,24002.709614221712,25484.35736138877,69809.15432894883,12189.004847760712
71442,37397,633,5197.798784180369,4291.971383213439,19400.560659502942,4144.309047446962
90254,5465,361,6231.711069594535,6918.583609813479,30041.199569462467,8662.793677414704
173659,17039,411,19520.960390932712,19977.00415473279,60207.69399705037,10884.44870311695
144231,26900,554,11207.900422371593,17278.53638982306,37265.16110819436,12783.528331133719
53950,18223,498,7428.356347525737,5153.007207174019,16530.576145410967,3642.9171915759043
135690,5287,660,13906.905086913628,17445.60327394939,46685.374612420586,8660.508646981458
105951,25040,631,15191.778504711565,7825.579367379692,26683.4923283142,5708.376682088726
50459,41515,512,3402.699514605954,4847.173402767181,14679.656064411485,4661.738517306315
94804,16610,491,13819.899571447188,10031.622762316814,31103.5820483745,8347.89783626196
53075,7036,840,7197.1348375782845,5082.105036060314,17104.457759272555,5003.579147048134
79080,3127,465,7394.399880843934,10961.938171452312,22689.166752532656,4923.594089722655
191736,18624,489,10699.922246932232,24532.85949729363,56350.71304980338,18737.57283105484
44704,27235,427,4324.089441382999,6586.218311110448,15061.9825549858,3458.7952316154697
42701,15295,652,5701.598810753685,4691.314855653989,13194.09768688822,3028.653229846521
43639,30287,516,3737.53201721076,5011.11762164815,12527.954362938026,2721.7759146180338
32258,34731,450,3462.5616544276904,3393.153478416922,9843.125076080081,2477.149316691929
24762,13609,740,3346.193617934926,3241.9538922011775,8423.09789788359,1586.867741762717
62942,26224,576,7788.106902975037,6987.324767814476,19018.42567908324,3185.4362090272693
116928,16685,452,9579.674480266562,12013.096727025944,37440.86148712363,10892.832159341435
145449,34492,481,13066.642239363966,15806.359020434818,42699.85538562187,12171.44675678381
20544,27727,761,1547.264447211111,1969.674828974354,6287.599605412437,1707.4790907172885
